main plan id;year;month;date;premiums;payment mode
5d27f082d4ce1237dfc745c5;2038;7;2038-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2039;7;2039-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2040;7;2040-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2041;7;2041-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2042;7;2042-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2043;7;2043-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2044;7;2044-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2045;7;2045-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2046;7;2046-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2047;7;2047-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2048;7;2048-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2049;7;2049-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2050;7;2050-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2051;7;2051-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2052;7;2052-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2053;7;2053-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2054;7;2054-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2055;7;2055-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2056;7;2056-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2057;7;2057-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2058;7;2058-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2059;7;2059-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2060;7;2060-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2061;7;2061-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2062;7;2062-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2063;7;2063-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2064;7;2064-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2065;7;2065-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2066;7;2066-07-12;2234.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2019;10;2019-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2020;10;2020-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2021;10;2021-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2022;10;2022-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2023;10;2023-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2024;10;2024-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2025;10;2025-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2026;10;2026-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2027;10;2027-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2028;10;2028-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2029;10;2029-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2030;10;2030-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2031;10;2031-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2032;10;2032-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2033;10;2033-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2034;10;2034-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2035;10;2035-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2036;10;2036-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2037;10;2037-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2038;10;2038-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2039;10;2039-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2040;10;2040-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2041;10;2041-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2042;10;2042-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2043;10;2043-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2044;10;2044-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2045;10;2045-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2046;10;2046-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2047;10;2047-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2048;10;2048-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2049;10;2049-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2050;10;2050-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2051;10;2051-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2052;10;2052-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2053;10;2053-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2054;10;2054-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2055;10;2055-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2056;10;2056-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2057;10;2057-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2058;10;2058-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2059;10;2059-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2060;10;2060-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2061;10;2061-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2062;10;2062-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2063;10;2063-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2064;10;2064-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2065;10;2065-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2066;10;2066-10-28;2134.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2019;10;2019-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2020;10;2020-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2021;10;2021-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2022;10;2022-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2023;10;2023-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2024;10;2024-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2025;10;2025-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2026;10;2026-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2027;10;2027-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2028;10;2028-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2029;10;2029-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2030;10;2030-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2031;10;2031-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2032;10;2032-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2033;10;2033-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2034;10;2034-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2035;10;2035-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2036;10;2036-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2037;10;2037-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2038;10;2038-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2039;10;2039-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2040;10;2040-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2041;10;2041-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2042;10;2042-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2043;10;2043-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2044;10;2044-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2045;10;2045-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2046;10;2046-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2047;10;2047-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2048;10;2048-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2049;10;2049-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2050;10;2050-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2051;10;2051-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2052;10;2052-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2053;10;2053-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2054;10;2054-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2055;10;2055-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2056;10;2056-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2057;10;2057-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2058;10;2058-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2059;10;2059-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2060;10;2060-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2061;10;2061-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2062;10;2062-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2063;10;2063-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2064;10;2064-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2065;10;2065-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2066;10;2066-10-30;0.0;Cash ( GIRO )
5dfc8525d4ce121f593152a7;2015;12;2015-12-20;600.0 | 342.0;CPF Medisave Account | Cash ( GIRO )
5dfc8525d4ce121f593152a7;2016;12;2016-12-20;600.0 | 342.0;CPF Medisave Account | Cash ( GIRO )
5dfc8525d4ce121f593152a7;2017;12;2017-12-20;600.0 | 342.0;CPF Medisave Account | Cash ( GIRO )
5dfc8525d4ce121f593152a7;2018;12;2018-12-20;600.0 | 342.0;CPF Medisave Account | Cash ( GIRO )
5dfc8525d4ce121f593152a7;2019;12;2019-12-20;600.0 | 342.0;CPF Medisave Account | Cash ( GIRO )
5dfc8525d4ce121f593152a7;2020;12;2020-12-20;600.0 | 342.0;CPF Medisave Account | Cash ( GIRO )
5dfc8525d4ce121f593152a7;2021;12;2021-12-20;600.0 | 342.0;CPF Medisave Account | Cash ( GIRO )
5dfc8525d4ce121f593152a7;2022;12;2022-12-20;600.0 | 342.0;CPF Medisave Account | Cash ( GIRO )
5e58a16819c6788721a614cc;2020;1;2020-01-22;1500.0;Cash ( GIRO )
5e58a16819c6788721a614cc;2021;1;2021-01-22;1500.0;Cash ( GIRO )
5e58a16819c6788721a614cc;2022;1;2022-01-22;1500.0;Cash ( GIRO )
5e58a16819c6788721a614cc;2023;1;2023-01-22;1500.0;Cash ( GIRO )
5e58a16819c6788721a614cc;2024;1;2024-01-22;1500.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2015;6;2015-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2016;6;2016-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2017;6;2017-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2018;6;2018-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2019;6;2019-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2020;6;2020-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2021;6;2021-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2022;6;2022-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2023;6;2023-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2024;6;2024-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2025;6;2025-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2026;6;2026-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2027;6;2027-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2028;6;2028-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2029;6;2029-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2030;6;2030-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2031;6;2031-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2032;6;2032-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2033;6;2033-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2034;6;2034-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2035;6;2035-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2036;6;2036-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2037;6;2037-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2038;6;2038-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2039;6;2039-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2040;6;2040-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2041;6;2041-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2042;6;2042-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2043;6;2043-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2044;6;2044-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2045;6;2045-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2046;6;2046-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2047;6;2047-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2048;6;2048-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2049;6;2049-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2050;6;2050-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2051;6;2051-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2052;6;2052-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2053;6;2053-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2054;6;2054-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2055;6;2055-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2056;6;2056-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2057;6;2057-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2058;6;2058-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2059;6;2059-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2060;6;2060-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2061;6;2061-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2062;6;2062-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2063;6;2063-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2064;6;2064-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2065;6;2065-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2066;6;2066-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2067;6;2067-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2068;6;2068-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2069;6;2069-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2070;6;2070-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2071;6;2071-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2072;6;2072-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2073;6;2073-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2074;6;2074-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2075;6;2075-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2076;6;2076-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2077;6;2077-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2078;6;2078-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2079;6;2079-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2080;6;2080-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2081;6;2081-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2082;6;2082-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2083;6;2083-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2084;6;2084-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2085;6;2085-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2086;6;2086-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2087;6;2087-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2088;6;2088-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2089;6;2089-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2090;6;2090-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2091;6;2091-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2092;6;2092-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2093;6;2093-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2094;6;2094-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2095;6;2095-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2096;6;2096-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2097;6;2097-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2098;6;2098-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2099;6;2099-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2100;6;2100-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2101;6;2101-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2102;6;2102-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2103;6;2103-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2104;6;2104-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2105;6;2105-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2106;6;2106-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2107;6;2107-06-15;2000.0;Cash ( GIRO )
5ebe53af279583e8ce8a0af9;2108;6;2108-06-15;2000.0;Cash ( GIRO )
60d6f708e5159f58850a15bf;2021;5;2021-05-26;5000.0;Cash ( GIRO )
60d6f708e5159f58850a15bf;2022;5;2022-05-26;5000.0;Cash ( GIRO )
60d6f708e5159f58850a15bf;2023;5;2023-05-26;5000.0;Cash ( GIRO )
60d6f708e5159f58850a15bf;2024;5;2024-05-26;5000.0;Cash ( GIRO )
60d6f708e5159f58850a15bf;2025;5;2025-05-26;5000.0;Cash ( GIRO )
60d6f708e5159f58850a15bf;2026;5;2026-05-26;5000.0;Cash ( GIRO )
60d6f708e5159f58850a15bf;2027;5;2027-05-26;5000.0;Cash ( GIRO )
60d6f708e5159f58850a15bf;2028;5;2028-05-26;5000.0;Cash ( GIRO )
60d6f708e5159f58850a15bf;2029;5;2029-05-26;5000.0;Cash ( GIRO )
60d6f708e5159f58850a15bf;2030;5;2030-05-26;5000.0;Cash ( GIRO )
60d6f708e5159f58850a15bf;2031;5;2031-05-26;5000.0;Cash ( GIRO )
60d6f708e5159f58850a15bf;2032;5;2032-05-26;5000.0;Cash ( GIRO )
60d6f708e5159f58850a15bf;2033;5;2033-05-26;5000.0;Cash ( GIRO )
60d6f708e5159f58850a15bf;2034;5;2034-05-26;5000.0;Cash ( GIRO )
60d6f708e5159f58850a15bf;2035;5;2035-05-26;5000.0;Cash ( GIRO )
60d6f708e5159f58850a15bf;2036;5;2036-05-26;5000.0;Cash ( GIRO )
60d6f708e5159f58850a15bf;2037;5;2037-05-26;5000.0;Cash ( GIRO )
60d6f708e5159f58850a15bf;2038;5;2038-05-26;5000.0;Cash ( GIRO )
60d6f708e5159f58850a15bf;2039;5;2039-05-26;5000.0;Cash ( GIRO )
60d6f708e5159f58850a15bf;2040;5;2040-05-26;5000.0;Cash ( GIRO )